Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-07-31 04:45:00+00:00,1392.9000244140625,1396.0,1385.199951171875,1387.699951171875,2027501
2025-07-31 05:45:00+00:00,1394.699951171875,1396.5999755859375,1390.699951171875,1392.9000244140625,2603731
2025-07-31 06:45:00+00:00,1399.699951171875,1402.5,1394.5999755859375,1394.800048828125,1160680
2025-07-31 07:45:00+00:00,1396.199951171875,1401.4000244140625,1396.199951171875,1399.699951171875,2270621
2025-07-31 08:45:00+00:00,1389.9000244140625,1397.4000244140625,1388.300048828125,1396.5,3935727
2025-07-31 09:45:00+00:00,1391.0,1391.4000244140625,1388.5999755859375,1389.800048828125,1788993
2025-08-01 03:45:00+00:00,1401.4000244140625,1402.9000244140625,1384.9000244140625,1387.0,2483388
2025-08-01 04:45:00+00:00,1399.800048828125,1405.5,1398.0,1401.4000244140625,1087847
2025-08-01 05:45:00+00:00,1400.0,1401.300048828125,1394.5,1399.9000244140625,1429428
2025-08-01 06:45:00+00:00,1400.4000244140625,1404.5,1397.5,1400.0,1292149
2025-08-01 07:45:00+00:00,1399.699951171875,1404.199951171875,1398.5,1400.5,1167527
2025-08-01 08:45:00+00:00,1392.0999755859375,1402.5,1390.0,1399.699951171875,1807273
2025-08-01 09:45:00+00:00,1394.0999755859375,1395.5999755859375,1391.9000244140625,1392.0999755859375,1052980
2025-08-04 03:45:00+00:00,1408.800048828125,1409.5,1392.4000244140625,1395.699951171875,0
2025-08-04 04:45:00+00:00,1413.300048828125,1414.0999755859375,1408.0,1408.800048828125,899618
2025-08-04 05:45:00+00:00,1414.0999755859375,1414.300048828125,1409.699951171875,1413.300048828125,565741
2025-08-04 06:45:00+00:00,1412.800048828125,1416.0999755859375,1412.0999755859375,1414.199951171875,866222
2025-08-04 07:45:00+00:00,1414.800048828125,1415.9000244140625,1409.5,1412.9000244140625,739208
2025-08-04 08:45:00+00:00,1410.9000244140625,1415.5,1409.5,1415.199951171875,1362468
2025-08-04 09:45:00+00:00,1410.4000244140625,1412.4000244140625,1410.300048828125,1410.9000244140625,606272
2025-08-05 03:45:00+00:00,1397.199951171875,1411.0,1396.0,1410.800048828125,0
2025-08-05 04:45:00+00:00,1397.5,1400.0,1394.300048828125,1397.199951171875,1184353
2025-08-05 05:45:00+00:00,1396.4000244140625,1398.300048828125,1393.0,1397.5,894236
2025-08-05 06:45:00+00:00,1392.199951171875,1396.800048828125,1391.5,1396.300048828125,934635
2025-08-05 07:45:00+00:00,1390.5999755859375,1392.5999755859375,1389.0,1392.5,927652
2025-08-05 08:45:00+00:00,1393.0999755859375,1394.4000244140625,1388.0999755859375,1390.5999755859375,2284465
2025-08-05 09:45:00+00:00,1391.699951171875,1393.800048828125,1388.199951171875,1393.0999755859375,0
2025-08-06 03:45:00+00:00,1389.5999755859375,1391.9000244140625,1383.300048828125,1390.699951171875,1154271
2025-08-06 04:45:00+00:00,1390.0,1393.300048828125,1386.5999755859375,1389.5999755859375,585139
2025-08-06 05:45:00+00:00,1390.9000244140625,1393.5999755859375,1389.300048828125,1390.0,634893
2025-08-06 06:45:00+00:00,1390.800048828125,1393.0,1386.4000244140625,1390.9000244140625,550443
2025-08-06 07:45:00+00:00,1390.0,1391.9000244140625,1386.5,1390.800048828125,757778
2025-08-06 08:45:00+00:00,1393.0,1395.9000244140625,1389.800048828125,1390.0,1490751
